"nombre","opt","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"sigma_f316",3.99486642595416,4.2267311741012,0.00706928047692892,0.96845996213065,2.84164866639017,3.55090801687013,4.05844416739711,4.71464369220715,6.5624122379473,18767.7805294818,1.000281236708
"lp__316",-127.171838315595,-131.497204361213,0.0215264646018954,2.23421078488256,-136.787672727986,-132.735803891733,-131.144357537283,-129.868655794754,-128.227084281784,10772.1618276586,1.00092084690168
"lamih317",0.0679101396011235,0.0676165165692681,1.18644639277524e-05,0.00166157923729785,0.0643598528725221,0.0665304101257976,0.0676045621652419,0.0686894332991363,0.0709377430827729,19613.0833025249,1.00017468732862
"lamif317",0.005316270963191,0.00681746078251822,3.49262675038112e-05,0.00463555380277964,0.000262751092545887,0.00289400204996724,0.00618943961707278,0.0101545720313831,0.0165385209542695,17615.6592229588,1.00024037490731
"lamhu317",0.270262530294489,0.27107916114329,6.02105888538108e-05,0.00849507632828889,0.254439548004061,0.265480005924207,0.271013049096989,0.276592401918845,0.287931399281563,19906.2210102986,1.00038313327052
"lamhf317",0.104269838315905,0.0871614583218278,0.000451979301726271,0.0591348724641558,0.00376371896156309,0.0375126492139331,0.078254913447989,0.129791324537491,0.211796380562593,17117.8901585872,1.00009832456959
"lamuf317",0.18311092655939,0.19926751574235,0.00110175137782741,0.153700523503163,0.00620448336031545,0.0725616492470408,0.16478952660008,0.29635515419344,0.555471302482837,19461.8216718368,1.00027329686176
"sigma_h317",22.2697635988163,23.516151583029,0.0370073931699931,5.35666601496189,15.7233056976454,19.7693991664496,22.6360090109542,26.2671141676497,36.3098180746329,20951.3566669122,1.00023433160182
"sigma_u317",11.8013073946119,12.7088539153027,0.0191300351759889,2.85417149707285,8.529127122859,10.7012691010287,12.2223774700688,14.2109888559515,19.5778977689201,22260.1759283366,1.00017103918379
"sigma_f317",3.55632449259028,3.88155985984082,0.00636118205700084,0.884198851109109,2.59889501409699,3.2688194208934,3.72797190087889,4.33132421358907,6.01877231663924,19320.7616113479,1.00031217987094
"lp__317",-121.17325590199,-125.420787870135,0.0216594997852512,2.25574535021835,-130.780245988475,-126.672478959495,-125.044977442104,-123.768086992755,-122.130717488069,10846.34205579,1.00073959216786
"lamih318",0.0678783721489803,0.0674599820523598,1.12017776548019e-05,0.00139227221083681,0.0647945927624739,0.0665171512797783,0.0674343203749757,0.0683755581094245,0.0702488966972882,15448.0765789808,1.00051455038468
"lamif318",0.0062094751983571,0.00701726986016074,3.84163437099999e-05,0.0047310171072372,0.000305190948669484,0.00299645455428736,0.00632373030817231,0.0104917540332817,0.0168670108926025,15166.2070321625,1.00048715976834
"lamhu318",0.273468909609569,0.273285801087587,5.16409068232121e-05,0.0069419945177464,0.259881731667947,0.268691652703508,0.273157041335654,0.277788103009516,0.287250915362049,18070.9428666394,1.00030978896647
"lamhf318",0.106701636588456,0.0917404854575231,0.000517327617478398,0.0616666032971254,0.00372855543684897,0.0394030132802778,0.0836665342761283,0.137820092306996,0.218807116361144,14209.1705554373,1.00078178896812
"lamuf318",0.171230409953825,0.188396438676238,0.00114507714557705,0.148948761547828,0.00566943430920715,0.0666449319731094,0.152101357557901,0.279565388346353,0.542882472618188,16920.1535398354,1.0005361349142
"sigma_h318",16.9264671895849,18.2067012056237,0.0310238680667227,4.13353656654651,12.2168191716292,15.3357620887997,17.5079949459706,20.3107619030504,28.0864196291966,17752.1793978029,1.00015951762921
"sigma_u318",8.26200258110167,9.9854975743677,0.0165671390459029,2.27230943761793,6.67082672162639,8.39653936600632,9.62265085068178,11.1407872919456,15.4693341380263,18812.2139803507,1.00006558190659
"sigma_f318",3.39725353007776,3.78013532640026,0.00626290275692063,0.858061620534015,2.54150660153983,3.17661371492842,3.63628917070631,4.21168174122269,5.8505576457258,18770.9225342976,1.00051776958475
"lp__318",-114.261217444864,-118.579267700477,0.0217730630387937,2.23940158851043,-123.87790633368,-119.830628843948,-118.227301429355,-116.933594264589,-115.302200358742,10578.5198161078,1.00110007621208
"lamih319",0.0671878289835532,0.0669461091525506,1.02950506851074e-05,0.00132604253190447,0.0643857539421449,0.0660524445333152,0.0669266930742216,0.0678141492015808,0.0695981014179581,16590.4409760274,1.00077599678104
"lamif319",0.00582597695908072,0.00689221167090036,3.62739058524135e-05,0.00468302310454277,0.000312489140705138,0.00294526546741654,0.00620162652905482,0.0102551562992215,0.0167149473429471,16667.2503192303,1.00072000312416
"lamhu319",0.273408632756412,0.273604651015313,4.43371704984498e-05,0.00585140271814045,0.262573956226261,0.269658696570983,0.27337045612965,0.277392375078059,0.285667829372247,17417.4282576338,1.00038526299198
"lamhf319",0.10176136283099,0.0897098585234008,0.000505880741983371,0.0608871099099555,0.00367371126084634,0.0383194084637803,0.0807165096865876,0.133454824562063,0.218130497389259,14486.1983220374,1.00116583938424
"lamuf319",0.207593604218652,0.202594187991596,0.00122063132606326,0.154002483936824,0.00745811101921288,0.0754241594589107,0.16851806326775,0.302180787976384,0.559311648011037,15917.9240643956,1.00042266611408
"sigma_h319",15.2508433066518,17.1254889668584,0.0282276242210331,3.90705738149,11.5092141296298,14.4030197881622,16.4803550986137,19.1117134736711,26.4474820540758,19158.0333366659,1.0001469056295
"sigma_u319",6.38285788782705,7.17747276105331,0.0113092313513114,1.61157105469611,4.83716248198238,6.04646611128562,6.91965466190027,8.01421089680162,11.0461317856754,20306.3907996679,1.0001072617777
"sigma_f319",3.41238655384529,3.82268076102189,0.00606016237557714,0.854998831395855,2.56574864410846,3.21695177867677,3.68244306329119,4.27629319607781,5.87394119969104,19905.0155282229,1.00041922985803
"lp__319",-109.188780901364,-113.586201743779,0.0206625869839825,2.20647391780843,-118.815638813946,-114.825107446516,-113.252703416831,-111.961927709934,-110.347655623061,11403.2384689758,1.0006677142383
"lamih320",0.0663040303602939,0.0662431651659599,1.03454026424798e-05,0.00131800516365279,0.0637017210359655,0.0653738230084433,0.0662185593574697,0.0671061829982501,0.0688813447624035,16230.7813536294,1.00012038950834
"lamif320",0.00594341694344936,0.00652515677947204,3.66728359034839e-05,0.00452532001999085,0.000237424785225217,0.00270802810733742,0.00581263713386662,0.00972517423146466,0.016181177470354,15226.8336604938,1.0004725074101
"lamhu320",0.272839231281068,0.27262746983049,4.5811878415732e-05,0.00567345498719266,0.262235102434913,0.268717871838098,0.272373509547992,0.276396655181598,0.284206813910905,15336.9509356637,1.00017106285635
"lamhf320",0.09175351187563,0.0811155341119438,0.000473639759033623,0.0582093283412529,0.00278252682185718,0.0325321954668325,0.070456479276843,0.121178787206737,0.209126198366595,15103.892059725,1.00007424052543
