"nombre","opt","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"sigma26",4.82383994870824,5.37380668457382,0.01952977020384,1.21433688307834,3.5984479818765,4.51857880619346,5.17532160737578,6.01411383175244,8.24988670801751,3866.19812330245,1.00330829266404
"lp__26",-28.5285870940496,-29.8097691957923,0.0275809155226622,1.29430928976716,-33.2766213194333,-30.2987918995088,-29.4103554563921,-28.8899769683901,-28.5593967461777,2202.21025367999,1.00354728032321
"beta27",0.23551018039907,0.221501126180211,0.000621301752263088,0.0416572075723525,0.128368827047263,0.197410150139553,0.225382020736749,0.24871678961755,0.294358751198708,4495.47049599489,1.00140762506962
"sigma27",4.35378499673703,4.89384917310791,0.0162665229173099,1.13474033030885,3.2702714787928,4.09734854461834,4.70538403424574,5.45109907217104,7.66428283913134,4866.35202986442,1.00192226052268
"lp__27",-27.0858723617236,-28.2735667233292,0.0212193663431943,1.19209983063469,-31.6096347321203,-28.7100880701809,-27.9127271582255,-27.4265401636498,-27.1123547616483,3156.17031642454,1.00315296196629
"beta28",0.205219518738861,0.184076600098937,0.000997877493302538,0.0497484149827754,0.0651598490782951,0.156513277225868,0.189968945456442,0.217618963327893,0.269678685971183,2485.44434080453,1.0048697232128
"sigma28",4.75400073504347,5.28952658504129,0.0191270680189584,1.20031288984976,3.56329548880788,4.43695169563209,5.09663262259009,5.91066431590959,8.11991401792852,3938.14892343533,1.00202496990934
"lp__28",-28.3731926805556,-29.6331384149384,0.0322520406890153,1.30287837903131,-33.1579908310831,-30.0925941891751,-29.2277996156661,-28.7286791028098,-28.4060457615963,1631.89930020303,1.00655522969888
"beta29",0.18549642450976,0.162176377660939,0.000867319172660438,0.0499635539907603,0.0499654332516152,0.132503716837703,0.167370719863769,0.19691612471783,0.248127389078574,3318.55295405172,1.00392634731953
"sigma29",4.88135067955647,5.43032090737265,0.0181373890411705,1.23441109660003,3.68249111022432,4.56310922298777,5.22044949561353,6.04944873994559,8.42482596027013,4632.01649278889,1.00361268837529
"lp__29",-28.8125043129731,-30.0761222989134,0.0236702450320414,1.25132243305855,-33.3967004494501,-30.582462556665,-29.6814361025445,-29.1723374505467,-28.8424117739755,2794.68557592072,1.00447092638501
"beta30",0.156713628847816,0.128569601617848,0.000984967221621629,0.0533367347446254,0.0203171070216212,0.0921089348045542,0.132224110611471,0.166356924942772,0.226057921283225,2932.306031131,1.00513346375311
"sigma30",5.29041179647134,5.80032650083029,0.0182548283681623,1.26895791045646,3.93612974156632,4.89393055108439,5.59133186603322,6.48219331568791,8.80851389023549,4832.13352655936,1.00145925461783
"lp__30",-29.9803928539929,-31.2832015531643,0.0264744081669024,1.2702688989371,-34.6505203036963,-31.8138024779393,-30.8918316191291,-30.3516820988705,-30.0132618084698,2302.17752337498,1.00548833507765
"beta31",0.133146985290221,0.106359168901353,0.000881050383381224,0.0510259143715862,0.0113456401881808,0.0694193734369261,0.107446794785391,0.142661431533451,0.203472581969386,3354.1316352788,1.00299463616696
"sigma31",5.4144059658677,5.89220315080879,0.0184274145023535,1.29102707777835,3.99318236320665,4.98921518113035,5.67514484148376,6.55736525025499,9.02482181980262,4908.42198426821,1.00110943812138
"lp__31",-30.4430323193435,-31.7005645468181,0.0241816370931608,1.23458247069351,-34.9403019002715,-32.2169101371214,-31.311514783107,-30.8022231573126,-30.4737281018701,2606.56652946374,1.00440728733003
"beta32",0.127117699553247,0.0995739421012276,0.000910570446191492,0.0512366007423661,0.00898743527740186,0.0611743002850065,0.0995850664114202,0.135447887292556,0.200385376962066,3166.16480476192,1.00159939579544
"sigma32",5.38353228983802,5.86143305199004,0.0193314311298286,1.32290055146706,3.96246378785351,4.93836222203367,5.62832005445129,6.53493903475281,9.07866332574002,4683.02398205527,1.00073363781965
"lp__32",-30.4173962990021,-31.7197858301518,0.0258798063156985,1.25584329794249,-35.0586258367889,-32.2471511184042,-31.3387614555155,-30.7956070957118,-30.4517796502367,2354.77198848162,1.00357853794462
"beta33",0.10894247469134,0.0837770992361602,0.000766536544793256,0.0487305635704254,0.00590742791553493,0.0447820819330105,0.0814901248157569,0.117346069881964,0.185480474854399,4041.4493335335,1.00312514710186
"sigma33",5.46722458117654,5.91536718477439,0.018638160255871,1.3130636703051,4.02171537597829,4.99750591591008,5.68429371189871,6.5984396855058,9.07007779049815,4963.24241771698,1.00178640143875
"lp__33",-30.7795318640733,-32.0384141084805,0.0215266344451003,1.18654521215496,-35.2149129225251,-32.5912651238601,-31.6801827009723,-31.150172527804,-30.8095324786553,3038.19965914805,1.00308484001725
"beta34",0.103613042336982,0.0778582007467782,0.000754930076603109,0.0482861807769588,0.00519605686137962,0.0384532138858459,0.0740381505814452,0.111116242615038,0.179717178935717,4091.02615196771,1.00161514999752
"sigma34",5.43387529439606,5.83053403736418,0.0190066651706636,1.27420323433047,3.93608901720545,4.93334646861509,5.63075791926322,6.49825354825235,8.8134812318372,4494.33621340743,1.00192418504215
"lp__34",-30.7926975352498,-32.0381928252291,0.0209941199059466,1.16026075306881,-35.0888856766776,-32.5543250956754,-31.6961369507277,-31.1763149295272,-30.8248214960032,3054.32929418287,1.00215529405
"beta35",0.0945363317813562,0.0729733486424927,0.000706897538140768,0.0471651701025631,0.00386201028312679,0.0351392001259692,0.0670863028017397,0.10438742238139,0.177056465844815,4451.74081979977,1.003193165669
"sigma35",5.39507493475558,5.79920723380911,0.0185549131163437,1.27774962313762,3.92528449955433,4.89459117742577,5.59220957048842,6.46377684120147,8.89138526490805,4742.13237368512,1.00199671181944
"lp__35",-30.7867546560061,-31.9913798607339,0.0215069669307015,1.16762871630236,-35.0927095912467,-32.4593963247146,-31.6301894088782,-31.140373762553,-30.8188794161128,2947.48226104577,1.00357682075304
"beta36",0.0894299370122512,0.0681628370121159,0.000704538847303896,0.0455982294115886,0.0034652187475556,0.030811416828294,0.0622402270374204,0.0986240280801979,0.168272412883213,4188.76570821777,1.00236915594566
"sigma36",5.18910563357735,5.54802705588259,0.0179259520334725,1.23801164775805,3.75592989116778,4.67376286159596,5.33647087363078,6.19746125781451,8.53928312746329,4769.63341729612,1.00468969920023
"lp__36",-30.3358478502076,-31.532637318337,0.0213356626118574,1.15179855102548,-34.6210147317827,-32.0237339096666,-31.1912324050341,-30.6868448210624,-30.366820785352,2914.34381413687,1.00503936905342
"beta37",0.0754005412037769,0.0586357148631521,0.000569630507535903,0.0415913822712913,0.0025375878408758,0.0248881568282733,0.0521837163026481,0.0843813314396607,0.153936279050287,5331.14171261435,1.00073489205111
"sigma37",4.82793565413007,5.15343841966507,0.0156966582281916,1.11938919908814,3.44815107221242,4.36930650267524,4.98346574312998,5.75449229121694,7.79211758029167,5085.66582607986,1.003092830143
"lp__37",-29.5633279677997,-30.7094373791819,0.0182703141867659,1.1181383575584,-33.659598047025,-31.1720092803509,-30.3751777250929,-29.8983887285715,-29.5923333954435,3745.40736953137,1.00331205961874
"beta38",0.068361862324908,0.0526374823427955,0.000528935353338672,0.03943742078555,0.00209306758473123,0.0210318318310521,0.0449814803884514,0.0758799084633894,0.145830722837815,5559.19383699125,1.00135467130632
"sigma38",4.4844656141965,4.7795115592548,0.0150551271936233,1.06853456783917,3.20413110360608,4.01996650257781,4.61227005765494,5.3357285330417,7.32995815567089,5037.42154012169,1.00137959891653
"lp__38",-28.7534041268422,-29.9040359833569,0.0182336897308122,1.1126693796503,-32.8997229934796,-30.3810527658264,-29.5642192915103,-29.0879357390347,-28.784270850067,3723.77260144517,1.00292399491733
"beta39",0.0657882264060345,0.0528492426201528,0.000530423092875188,0.0398275986251049,0.00179968194472708,0.0211997870335111,0.0446998277481313,0.0766226053228418,0.147884009199732,5637.97825299588,1.00131115717055
"sigma39",4.30998281850651,4.59652695081157,0.0143612556472079,1.02265436502706,3.09883439763017,3.87889276810401,4.43033156122107,5.131995985383,7.05582031298151,5070.75848878578,1.00156179651208
"lp__39",-28.2236045432007,-29.3577798697074,0.019830219941228,1.12785513192353,-32.3973121787215,-29.7881357454316,-29.0156748712873,-28.5570941378465,-28.2534747354917,3234.83086172859,1.00380923613746
"beta40",0.0736689390620665,0.0563271834750256,0.000561929722153187,0.0414996725592742,0.00239221893912985,0.0225906605773399,0.048796723439515,0.0817268555242786,0.152404253163836,5454.12808129904,1.00186946763594
"sigma40",3.85258383750445,4.09133241458947,0.0124612464454605,0.921984882219869,2.76170747717268,3.45418950332808,3.9259198980232,4.54794921534369,6.36133199961831,5474.25003383392,1.00240662372549
"lp__40",-26.6508765484498,-27.8133562432754,0.0183349535255955,1.12012256780684,-30.7311583522466,-28.2855149538643,-27.4816607151532,-26.9949606301917,-26.6804292119333,3732.2563679218,1.00254104238901
"beta41",0.0573539463619653,0.0445399360142099,0.000451431842835157,0.0317917952349493,0.0018242731421385,0.0191770459189178,0.0395471291896548,0.0637440215482576,0.119232224813035,4959.58942672956,1.00132426074028
"sigma41",2.324489419373,2.49029470166381,0.0083107112246831,0.57516863321072,1.67777840456505,2.09078485597903,2.39610525368218,2.78119141187297,3.81934508947543,4789.7627661581,1.00273245764259
"lp__41",-20.3553385375426,-21.5454350254126,0.0212365689252293,1.17147309082347,-24.720986296604,-22.0151869022811,-21.1909561771222,-20.7090114110451,-20.386092151091,3042.95781167236,1.00318648811523
"beta42",0.0609882214498544,0.0468495102306139,0.000484711248753617,0.0335485439481957,0.00191618441624152,0.0197737308134246,0.0406694537506474,0.0677556721119454,0.123946398612802,4790.5034224418,1.001998177385
